Employee ID,Leave Date,Leave Type,Sandwich Pattern,Connected Dates
929318,2024-04-17,non sandwich leave,0,['2024-04-17']
52218,2024-02-09,sandwich leave,Friday extending weekend,"['2024-02-09', '2024-02-10']"
923772,2024-06-26,non sandwich leave,0,['2024-06-26']
152784,2024-07-30,non sandwich leave,0,['2024-07-30']
859840,2024-09-22,non sandwich leave,0,['2024-09-22']
68648,2024-02-05,sandwich leave,Monday extending weekend,"['2024-02-04', '2024-02-05']"
175769,2024-08-25,non sandwich leave,0,['2024-08-25']
109214,2024-11-25,sandwich leave,Monday extending weekend,"['2024-11-24', '2024-11-25']"
738388,2024-01-16,sandwich leave,Tuesday after Monday holiday,"['2024-01-15', '2024-01-16']"
435299,2024-03-24,non sandwich leave,0,['2024-03-24']
770732,2024-01-08,sandwich leave,Monday extending weekend,"['2024-01-07', '2024-01-08']"
186503,2024-11-27,non sandwich leave,0,['2024-11-27']
894773,2024-03-25,sandwich leave,Monday extending weekend,"['2024-03-24', '2024-03-25']"
141993,2024-06-18,non sandwich leave,0,['2024-06-18']
494620,2024-07-13,non sandwich leave,0,['2024-07-13']
804652,2024-12-06,sandwich leave,Friday extending weekend,"['2024-12-06', '2024-12-07']"
920082,2024-11-26,non sandwich leave,0,['2024-11-26']
138485,2024-06-05,non sandwich leave,0,['2024-06-05']
752173,2024-07-17,non sandwich leave,0,['2024-07-17']
921846,2024-06-21,sandwich leave,Friday extending weekend,"['2024-06-21', '2024-06-22']"
921602,2024-03-31,non sandwich leave,0,['2024-03-31']
919975,2024-03-10,non sandwich leave,0,['2024-03-10']
692696,2024-07-31,non sandwich leave,0,['2024-07-31']
436433,2024-03-09,non sandwich leave,0,['2024-03-09']
856430,2024-04-12,sandwich leave,Friday extending weekend,"['2024-04-12', '2024-04-13']"
29373,2024-08-15,non sandwich leave,0,['2024-08-15']
976701,2024-09-30,sandwich leave,Monday extending weekend,"['2024-09-29', '2024-09-30']"
417912,2024-11-03,non sandwich leave,0,['2024-11-03']
630672,2024-08-19,sandwich leave,Monday extending weekend,"['2024-08-18', '2024-08-19']"
153566,2024-07-27,non sandwich leave,0,['2024-07-27']
90851,2024-11-13,non sandwich leave,0,['2024-11-13']
117850,2024-10-04,sandwich leave,Friday extending weekend,"['2024-10-04', '2024-10-05']"
419380,2024-09-05,non sandwich leave,0,['2024-09-05']
356030,2024-01-12,sandwich leave,Friday extending weekend,"['2024-01-12', '2024-01-13']"
297147,2024-05-19,non sandwich leave,0,['2024-05-19']
589003,2024-05-06,sandwich leave,Monday extending weekend,"['2024-05-05', '2024-05-06']"
846600,2024-02-23,sandwich leave,Friday extending weekend,"['2024-02-23', '2024-02-24']"
681668,2024-06-24,sandwich leave,Monday extending weekend,"['2024-06-23', '2024-06-24']"
726936,2024-06-01,non sandwich leave,0,['2024-06-01']
211726,2024-01-11,non sandwich leave,0,['2024-01-11']
429673,2024-08-18,non sandwich leave,0,['2024-08-18']
953847,2024-09-09,sandwich leave,Monday extending weekend,"['2024-09-08', '2024-09-09']"
942013,2024-08-12,sandwich leave,Monday extending weekend,"['2024-08-11', '2024-08-12']"
657128,2024-01-08,sandwich leave,Monday extending weekend,"['2024-01-07', '2024-01-08']"
160973,2024-10-26,non sandwich leave,0,['2024-10-26']
514964,2024-03-23,non sandwich leave,0,['2024-03-23']
740009,2024-05-25,non sandwich leave,0,['2024-05-25']
17903,2024-06-03,sandwich leave,Monday extending weekend,"['2024-06-02', '2024-06-03']"
639259,2024-04-27,non sandwich leave,0,['2024-04-27']
488291,2024-09-24,non sandwich leave,0,['2024-09-24']
66132,2024-10-27,non sandwich leave,0,['2024-10-27']
917870,2024-03-13,non sandwich leave,0,['2024-03-13']
871822,2024-11-02,non sandwich leave,0,['2024-11-02']
39186,2024-12-29,non sandwich leave,0,['2024-12-29']
414276,2024-08-23,sandwich leave,Friday extending weekend,"['2024-08-23', '2024-08-24']"
513976,2024-12-24,non sandwich leave,0,['2024-12-24']
208888,2024-01-08,sandwich leave,Monday extending weekend,"['2024-01-07', '2024-01-08']"
983132,2024-05-12,non sandwich leave,0,['2024-05-12']
636670,2024-07-04,non sandwich leave,0,['2024-07-04']
855171,2024-11-08,sandwich leave,Friday extending weekend,"['2024-11-08', '2024-11-09']"
291037,2024-04-07,non sandwich leave,0,['2024-04-07']
336134,2024-03-17,non sandwich leave,0,['2024-03-17']
27516,2024-03-16,non sandwich leave,0,['2024-03-16']
11928,2024-12-10,non sandwich leave,0,['2024-12-10']
274484,2024-05-20,sandwich leave,Monday extending weekend,"['2024-05-19', '2024-05-20']"
693362,2024-09-27,sandwich leave,Friday extending weekend,"['2024-09-27', '2024-09-28']"
127573,2024-09-20,sandwich leave,Friday extending weekend,"['2024-09-20', '2024-09-21']"
233421,2024-04-06,non sandwich leave,0,['2024-04-06']
629970,2024-09-27,sandwich leave,Friday extending weekend,"['2024-09-27', '2024-09-28']"
225797,2024-02-24,non sandwich leave,0,['2024-02-24']
621153,2024-10-26,non sandwich leave,0,['2024-10-26']
621153,2024-09-06,sandwich leave,Friday extending weekend,"['2024-09-06', '2024-09-07']"
954082,2024-02-23,sandwich leave,Friday extending weekend,"['2024-02-23', '2024-02-24']"
567016,2024-09-15,non sandwich leave,0,['2024-09-15']
655867,2024-07-09,non sandwich leave,0,['2024-07-09']
816146,2024-10-07,sandwich leave,Monday extending weekend,"['2024-10-06', '2024-10-07']"
679537,2024-10-29,non sandwich leave,0,['2024-10-29']
547662,2024-01-15,sandwich leave,Monday extending weekend,"['2024-01-14', '2024-01-15']"
147039,2024-04-18,non sandwich leave,0,['2024-04-18']
667402,2024-10-05,non sandwich leave,0,['2024-10-05']
518208,2024-08-26,sandwich leave,Monday extending weekend,"['2024-08-25', '2024-08-26']"
941225,2024-11-21,non sandwich leave,0,['2024-11-21']
680110,2024-09-23,sandwich leave,Monday extending weekend,"['2024-09-22', '2024-09-23']"
97824,2024-07-23,non sandwich leave,0,['2024-07-23']
948072,2024-12-14,non sandwich leave,0,['2024-12-14']
948072,2024-09-13,sandwich leave,Friday extending weekend,"['2024-09-13', '2024-09-14']"
282059,2024-01-10,non sandwich leave,0,['2024-01-10']
59909,2024-02-08,non sandwich leave,0,['2024-02-08']
948648,2024-09-11,non sandwich leave,0,['2024-09-11']
757748,2024-12-23,sandwich leave,Monday extending weekend,"['2024-12-22', '2024-12-23']"
310038,2024-09-22,non sandwich leave,0,['2024-09-22']
398199,2024-10-27,non sandwich leave,0,['2024-10-27']
342668,2024-06-13,non sandwich leave,0,['2024-06-13']
342668,2024-04-20,non sandwich leave,0,['2024-04-20']
119194,2024-09-30,sandwich leave,Monday extending weekend,"['2024-09-29', '2024-09-30']"
23773,2024-10-01,non sandwich leave,0,['2024-10-01']
221422,2024-04-05,sandwich leave,Friday extending weekend,"['2024-04-05', '2024-04-06']"
430316,2024-11-22,sandwich leave,Friday extending weekend,"['2024-11-22', '2024-11-23']"
319727,2024-10-11,sandwich leave,Friday extending weekend,"['2024-10-11', '2024-10-12']"
418532,2024-06-23,non sandwich leave,0,['2024-06-23']
164274,2024-01-27,non sandwich leave,0,['2024-01-27']
584760,2024-12-21,non sandwich leave,0,['2024-12-21']
18600,2024-08-12,sandwich leave,Monday extending weekend,"['2024-08-11', '2024-08-12']"
727346,2024-12-27,sandwich leave,Friday extending weekend,"['2024-12-27', '2024-12-28']"
190869,2024-11-07,non sandwich leave,0,['2024-11-07']
379011,2024-06-23,non sandwich leave,0,['2024-06-23']
198034,2024-02-04,non sandwich leave,0,['2024-02-04']
914630,2024-09-14,non sandwich leave,0,['2024-09-14']
815095,2024-01-24,non sandwich leave,0,['2024-01-24']
476795,2024-04-06,non sandwich leave,0,['2024-04-06']
532059,2024-03-28,non sandwich leave,0,['2024-03-28']
658223,2024-04-03,non sandwich leave,0,['2024-04-03']
589954,2024-05-31,sandwich leave,Friday extending weekend,"['2024-05-31', '2024-06-01']"
362010,2024-09-19,non sandwich leave,0,['2024-09-19']
921273,2024-09-30,sandwich leave,Monday extending weekend,"['2024-09-29', '2024-09-30']"
440663,2024-09-05,non sandwich leave,0,['2024-09-05']
117584,2024-09-20,sandwich leave,Friday extending weekend,"['2024-09-20', '2024-09-21']"
320166,2024-02-21,non sandwich leave,0,['2024-02-21']
937246,2024-03-29,sandwich leave,Friday extending weekend,"['2024-03-29', '2024-03-30']"
916331,2024-12-13,sandwich leave,Friday extending weekend,"['2024-12-13', '2024-12-14']"
425089,2024-12-09,sandwich leave,Monday extending weekend,"['2024-12-08', '2024-12-09']"
486811,2024-10-14,sandwich leave,Monday extending weekend,"['2024-10-13', '2024-10-14']"
435471,2024-10-03,non sandwich leave,0,['2024-10-03']
251957,2024-06-15,non sandwich leave,0,['2024-06-15']
988520,2024-02-21,non sandwich leave,0,['2024-02-21']
989760,2024-03-11,sandwich leave,Monday extending weekend,"['2024-03-10', '2024-03-11']"
469468,2024-07-18,non sandwich leave,0,['2024-07-18']
309765,2024-01-27,non sandwich leave,0,['2024-01-27']
294439,2024-12-10,non sandwich leave,0,['2024-12-10']
454436,2024-07-08,sandwich leave,Monday extending weekend,"['2024-07-07', '2024-07-08']"
767833,2024-01-13,non sandwich leave,0,['2024-01-13']
616198,2024-06-25,non sandwich leave,0,['2024-06-25']
419037,2024-11-16,non sandwich leave,0,['2024-11-16']
51350,2024-02-08,non sandwich leave,0,['2024-02-08']
599667,2024-02-09,sandwich leave,Friday extending weekend,"['2024-02-09', '2024-02-10']"
899215,2024-03-29,sandwich leave,Friday extending weekend,"['2024-03-29', '2024-03-30']"
568215,2024-10-18,sandwich leave,Friday extending weekend,"['2024-10-18', '2024-10-19']"
997289,2024-08-04,non sandwich leave,0,['2024-08-04']
860806,2024-05-08,non sandwich leave,0,['2024-05-08']
634469,2024-05-15,non sandwich leave,0,['2024-05-15']
711593,2024-03-16,non sandwich leave,0,['2024-03-16']
825980,2024-09-24,non sandwich leave,0,['2024-09-24']
525189,2024-10-20,non sandwich leave,0,['2024-10-20']
999938,2024-07-22,sandwich leave,Monday extending weekend,"['2024-07-21', '2024-07-22']"
272738,2024-03-09,non sandwich leave,0,['2024-03-09']
805203,2024-01-15,sandwich leave,Monday extending weekend,"['2024-01-14', '2024-01-15']"
861739,2024-03-13,non sandwich leave,0,['2024-03-13']
740266,2024-04-04,non sandwich leave,0,['2024-04-04']
740266,2024-05-30,non sandwich leave,0,['2024-05-30']
790469,2024-11-09,non sandwich leave,0,['2024-11-09']
113344,2024-02-28,non sandwich leave,0,['2024-02-28']
953737,2024-12-29,non sandwich leave,0,['2024-12-29']
431657,2024-09-19,non sandwich leave,0,['2024-09-19']
119490,2024-11-19,non sandwich leave,0,['2024-11-19']
671849,2024-03-25,sandwich leave,Monday extending weekend,"['2024-03-24', '2024-03-25']"
58311,2024-04-25,non sandwich leave,0,['2024-04-25']
294007,2024-03-03,non sandwich leave,0,['2024-03-03']
215399,2024-01-28,non sandwich leave,0,['2024-01-28']
535617,2024-06-09,non sandwich leave,0,['2024-06-09']
552675,2024-01-13,non sandwich leave,0,['2024-01-13']
646940,2024-07-08,sandwich leave,Monday extending weekend,"['2024-07-07', '2024-07-08']"
423064,2024-05-03,sandwich leave,Friday extending weekend,"['2024-05-03', '2024-05-04']"
985677,2024-02-15,non sandwich leave,0,['2024-02-15']
265197,2024-09-23,sandwich leave,Monday extending weekend,"['2024-09-22', '2024-09-23']"
880498,2024-06-13,non sandwich leave,0,['2024-06-13']
842990,2024-08-18,non sandwich leave,0,['2024-08-18']
467244,2024-10-07,sandwich leave,Monday extending weekend,"['2024-10-06', '2024-10-07']"
761226,2024-11-08,sandwich leave,Friday extending weekend,"['2024-11-08', '2024-11-09']"
621867,2024-06-09,non sandwich leave,0,['2024-06-09']
335384,2024-01-15,sandwich leave,Monday extending weekend,"['2024-01-14', '2024-01-15']"
381758,2024-01-10,non sandwich leave,0,['2024-01-10']
517846,2024-12-25,non sandwich leave,0,['2024-12-25']
617365,2024-04-27,non sandwich leave,0,['2024-04-27']
695315,2024-09-30,sandwich leave,Monday extending weekend,"['2024-09-29', '2024-09-30']"
76152,2024-01-04,non sandwich leave,0,['2024-01-04']
144413,2024-05-23,non sandwich leave,0,['2024-05-23']
637064,2024-03-24,non sandwich leave,0,['2024-03-24']
585120,2024-11-25,sandwich leave,Monday extending weekend,"['2024-11-24', '2024-11-25']"
111958,2024-10-05,non sandwich leave,0,['2024-10-05']
727727,2024-11-13,non sandwich leave,0,['2024-11-13']
504790,2024-06-14,sandwich leave,Friday extending weekend,"['2024-06-14', '2024-06-15']"
206564,2024-11-23,non sandwich leave,0,['2024-11-23']
696265,2024-05-17,sandwich leave,Friday extending weekend,"['2024-05-17', '2024-05-18']"
220209,2024-10-14,sandwich leave,Monday extending weekend,"['2024-10-13', '2024-10-14']"
106491,2024-06-23,non sandwich leave,0,['2024-06-23']
358248,2024-08-13,non sandwich leave,0,['2024-08-13']
978473,2024-01-10,non sandwich leave,0,['2024-01-10']
161620,2024-11-05,non sandwich leave,0,['2024-11-05']
565310,2024-05-17,sandwich leave,Friday extending weekend,"['2024-05-17', '2024-05-18']"
290916,2024-05-29,non sandwich leave,0,['2024-05-29']
701760,2024-01-23,non sandwich leave,0,['2024-01-23']
619910,2024-10-10,non sandwich leave,0,['2024-10-10']
82216,2024-05-31,sandwich leave,Friday extending weekend,"['2024-05-31', '2024-06-01']"
500328,2024-12-05,non sandwich leave,0,['2024-12-05']
446855,2024-11-06,non sandwich leave,0,['2024-11-06']
106935,2024-05-22,non sandwich leave,0,['2024-05-22']
442678,2024-09-19,non sandwich leave,0,['2024-09-19']
632851,2024-04-20,non sandwich leave,0,['2024-04-20']
761174,2024-08-28,non sandwich leave,0,['2024-08-28']
613900,2024-04-19,sandwich leave,Friday extending weekend,"['2024-04-19', '2024-04-20']"
805910,2024-01-16,sandwich leave,Tuesday after Monday holiday,"['2024-01-15', '2024-01-16']"
479095,2024-02-04,non sandwich leave,0,['2024-02-04']
489503,2024-08-21,non sandwich leave,0,['2024-08-21']
326627,2024-03-16,non sandwich leave,0,['2024-03-16']
577853,2024-10-22,non sandwich leave,0,['2024-10-22']
163016,2024-06-10,sandwich leave,Monday extending weekend,"['2024-06-09', '2024-06-10']"
222952,2024-04-28,non sandwich leave,0,['2024-04-28']
512752,2024-07-01,sandwich leave,Monday extending weekend,"['2024-06-30', '2024-07-01']"
750562,2024-03-09,non sandwich leave,0,['2024-03-09']
136712,2024-05-19,non sandwich leave,0,['2024-05-19']
501444,2024-06-06,non sandwich leave,0,['2024-06-06']
62563,2024-11-09,non sandwich leave,0,['2024-11-09']
990262,2024-11-06,non sandwich leave,0,['2024-11-06']
715506,2024-02-27,non sandwich leave,0,['2024-02-27']
104775,2024-09-13,sandwich leave,Friday extending weekend,"['2024-09-13', '2024-09-14']"
488915,2024-03-01,sandwich leave,Friday extending weekend,"['2024-03-01', '2024-03-02']"
488915,2024-12-10,non sandwich leave,0,['2024-12-10']
100607,2024-05-23,non sandwich leave,0,['2024-05-23']
735344,2024-01-04,non sandwich leave,0,['2024-01-04']
118572,2024-10-01,non sandwich leave,0,['2024-10-01']
114846,2024-04-06,non sandwich leave,0,['2024-04-06']
64545,2024-07-12,sandwich leave,Friday extending weekend,"['2024-07-12', '2024-07-13']"
888804,2024-10-22,non sandwich leave,0,['2024-10-22']
462802,2024-05-08,non sandwich leave,0,['2024-05-08']
61201,2024-09-24,non sandwich leave,0,['2024-09-24']
373621,2024-04-27,non sandwich leave,0,['2024-04-27']
389396,2024-05-15,non sandwich leave,0,['2024-05-15']
180681,2024-09-11,non sandwich leave,0,['2024-09-11']
215180,2024-03-21,non sandwich leave,0,['2024-03-21']
75433,2024-08-04,non sandwich leave,0,['2024-08-04']
685401,2024-09-14,non sandwich leave,0,['2024-09-14']
149707,2024-02-15,non sandwich leave,0,['2024-02-15']
621153,2024-10-26,non sandwich leave,0,['2024-10-26']
621153,2024-09-06,sandwich leave,Friday extending weekend,"['2024-09-06', '2024-09-07']"
848697,2024-05-28,sandwich leave,Tuesday after Monday holiday,"['2024-05-27', '2024-05-28']"
964512,2024-09-29,non sandwich leave,0,['2024-09-29']
290255,2024-06-15,non sandwich leave,0,['2024-06-15']
867753,2024-02-13,non sandwich leave,0,['2024-02-13']
681644,2024-06-26,non sandwich leave,0,['2024-06-26']
399433,2024-07-23,non sandwich leave,0,['2024-07-23']
987525,2024-11-24,non sandwich leave,0,['2024-11-24']
507917,2024-12-04,non sandwich leave,0,['2024-12-04']
324076,2024-01-26,sandwich leave,Friday extending weekend,"['2024-01-26', '2024-01-27']"
734800,2024-01-28,non sandwich leave,0,['2024-01-28']
173449,2024-03-15,sandwich leave,Friday extending weekend,"['2024-03-15', '2024-03-16']"
487654,2024-01-23,non sandwich leave,0,['2024-01-23']
247239,2024-12-28,non sandwich leave,0,['2024-12-28']
554875,2024-05-05,non sandwich leave,0,['2024-05-05']
554875,2024-07-14,non sandwich leave,0,['2024-07-14']
225914,2024-07-25,non sandwich leave,0,['2024-07-25']
786191,2024-03-21,non sandwich leave,0,['2024-03-21']
998755,2024-01-25,non sandwich leave,0,['2024-01-25']
27320,2024-04-08,sandwich leave,Monday extending weekend,"['2024-04-07', '2024-04-08']"
241055,2024-06-12,non sandwich leave,0,['2024-06-12']
62015,2024-05-07,non sandwich leave,0,['2024-05-07']
213229,2024-11-16,non sandwich leave,0,['2024-11-16']
440554,2024-01-23,non sandwich leave,0,['2024-01-23']
500616,2024-01-30,non sandwich leave,0,['2024-01-30']
863502,2024-04-18,non sandwich leave,0,['2024-04-18']
886789,2024-10-08,non sandwich leave,0,['2024-10-08']
670221,2024-05-12,non sandwich leave,0,['2024-05-12']
998041,2024-09-10,non sandwich leave,0,['2024-09-10']
467718,2024-02-01,non sandwich leave,0,['2024-02-01']
332366,2024-08-19,sandwich leave,Monday extending weekend,"['2024-08-18', '2024-08-19']"
982514,2024-06-14,sandwich leave,Friday extending weekend,"['2024-06-14', '2024-06-15']"
424224,2024-07-21,non sandwich leave,0,['2024-07-21']
546414,2024-06-02,non sandwich leave,0,['2024-06-02']
561927,2024-05-05,non sandwich leave,0,['2024-05-05']
382532,2024-08-16,sandwich leave,Friday extending weekend,"['2024-08-16', '2024-08-17']"
410945,2024-12-29,non sandwich leave,0,['2024-12-29']
326290,2024-03-01,sandwich leave,Friday extending weekend,"['2024-03-01', '2024-03-02']"
897530,2024-08-17,non sandwich leave,0,['2024-08-17']
59346,2024-01-21,non sandwich leave,0,['2024-01-21']
998212,2024-09-10,non sandwich leave,0,['2024-09-10']
794672,2024-12-07,non sandwich leave,0,['2024-12-07']
331401,2024-04-13,non sandwich leave,0,['2024-04-13']
22010,2024-08-03,non sandwich leave,0,['2024-08-03']
22010,2024-10-23,non sandwich leave,0,['2024-10-23']
439256,2024-05-19,non sandwich leave,0,['2024-05-19']
539249,2024-07-01,sandwich leave,Monday extending weekend,"['2024-06-30', '2024-07-01']"
724721,2024-09-23,sandwich leave,Monday extending weekend,"['2024-09-22', '2024-09-23']"
140518,2024-08-15,non sandwich leave,0,['2024-08-15']
771820,2024-09-04,non sandwich leave,0,['2024-09-04']
858667,2024-12-28,non sandwich leave,0,['2024-12-28']
510928,2024-04-04,non sandwich leave,0,['2024-04-04']
934751,2024-04-27,non sandwich leave,0,['2024-04-27']
